     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,03/02/2019-03/08/2019,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,14-D RFM UNL,1-D UNL,14-D UNL,7D-XBUS PASS,TCMC,RF 2 TRIP,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,STUDENTS,NICE 2-T,CUNY-120,CUNY-60,                                                                   
R238,STEINWAY ST-BROADWAY          ,00027513,00001805,00000237,00000558,00000022,00018263,00029093,00000000,00000000,00000000,00000034,00000267,00000710,00000017,00003141,00000558,00000707,00000000,00000367,00000000,00000000,00000000,00004204,00000000,00000281,00000000,                                                                                                    
R239,GREENPOINT AVE                ,00021647,00001365,00000185,00000402,00000018,00011855,00017798,00000000,00000000,00000000,00000019,00000227,00000299,00000012,00002096,00000606,00000395,00000000,00000400,00000000,00000000,00000000,00001074,00000000,00000074,00000000,                                                                                                    
R240,GRAND ST-CHRISTIE ST          ,00044097,00010045,00000343,00005144,00000032,00016025,00053332,00000000,00000000,00000000,00000135,00000586,00001626,00000061,00002602,00000848,00000676,00000000,00000946,00000000,00000000,00000000,00005994,00000000,00000218,00000000,                                                                                                    
R241,15TH ST-PROSPECT PARK WEST    ,00012020,00001230,00000075,00000288,00000000,00004738,00012055,00000000,00000000,00000000,00000015,00000343,00000187,00000010,00001799,00000496,00000366,00000000,00000189,00000000,00000000,00000000,00002155,00000000,00000064,00000000,                                                                                                    
R242,18TH AVE-MCDONALD AVE         ,00006378,00000590,00000051,00000222,00000001,00003464,00003973,00000000,00000000,00000000,00000003,00000086,00000223,00000000,00000279,00000088,00000053,00000000,00000024,00000000,00000000,00000000,00001495,00000000,00000075,00000000,                                                                                                    
R243,170TH STREET-JEROME AVENUE    ,00012997,00000819,00000164,00000246,00000000,00015634,00006582,00000000,00000000,00000000,00000007,00000056,00000669,00000001,00000852,00000200,00000047,00000000,00000054,00000000,00000000,00000000,00003474,00000000,00000524,00000000,                                                                                                    
R244,BURNSIDE AVE-JEROME AVE       ,00016253,00001063,00000295,00000339,00000001,00018399,00007981,00000000,00000000,00000000,00000007,00000055,00001015,00000000,00000915,00000082,00000098,00000000,00000116,00000000,00000000,00000000,00004209,00000000,00002684,00000000,                                                                                                    
R245,ST LAWRENCE AVE-WEST AVE      ,00008496,00000472,00000036,00000067,00000003,00007685,00003351,00000000,00000000,00000000,00000014,00000097,00000274,00000001,00000230,00000038,00000055,00000000,00000013,00000000,00000000,00000000,00001601,00000000,00000178,00000000,                                                                                                    
R246,PROSPECT AVENUE-4TH AVENUE    ,00011722,00000483,00000075,00000136,00000009,00005959,00011456,00000000,00000000,00000000,00000009,00000199,00000131,00000007,00001489,00000429,00000364,00000000,00000182,00000000,00000000,00000000,00001745,00000000,00000065,00000000,                                                                                                    
R247,55TH ST-NEW UTRECHT AVE       ,00005418,00000593,00000052,00000191,00000001,00002845,00002644,00000000,00000000,00000000,00000002,00000061,00000181,00000004,00000076,00000082,00000029,00000000,00000033,00000000,00000000,00000000,00000575,00000000,00000041,00000000,                                                                                                    
R248,1ST AVENUE-14TH STREET        ,00036586,00002239,00000202,00000510,00000025,00013862,00025577,00000000,00000000,00000000,00000049,00000455,00000534,00000027,00003428,00001124,00000605,00000000,00000668,00000000,00000000,00000000,00006944,00000000,00000141,00000000,                                                                                                    
R249,GRAHAM AVE-METROPOLITAN AVE   ,00015692,00000495,00000077,00000136,00000005,00008144,00015476,00000000,00000000,00000000,00000018,00000144,00000133,00000003,00002008,00000403,00000357,00000000,00000293,00000000,00000000,00000000,00001370,00000000,00000046,00000000,                                                                                                    
R250,GRAND ST-BUSHWICK AVE         ,00008825,00000441,00000079,00000235,00000000,00006637,00008575,00000000,00000000,00000000,00000010,00000034,00000150,00000009,00000809,00000188,00000144,00000000,00000114,00000000,00000000,00000000,00002727,00000000,00000081,00000000,                                                                                                    
R251,96TH ST-CENTRAL PARK WEST     ,00013431,00002508,00000149,00000478,00000017,00007987,00016003,00000000,00000000,00000000,00000053,00000254,00000350,00000041,00001735,00000682,00000464,00000000,00000223,00000000,00000000,00000000,00001821,00000000,00000089,00000000,                                                                                                    
R252,HIGH ST-CADMAN PLAZA WEST     ,00021708,00001212,00000098,00000233,00000014,00012042,00015332,00000000,00000000,00000000,00000042,00000369,00000145,00000030,00002131,00000834,00000529,00000000,00001004,00000000,00000000,00000000,00001182,00000000,00000297,00000000,                                                                                                    
R253,174TH-175TH ST-GRAND CONCOU   ,00009016,00000578,00000092,00000156,00000001,00008536,00004978,00000000,00000000,00000000,00000010,00000041,00000250,00000008,00000525,00000057,00000062,00000000,00000054,00000000,00000000,00000000,00001621,00000000,00000214,00000000,                                                                                                    
R254,GRAND AVE-QUEENS BOULEVARD    ,00026341,00002452,00000348,00001107,00000014,00022663,00037209,00000000,00000000,00000000,00000021,00000384,00000708,00000008,00002175,00000472,00000545,00000000,00000227,00000000,00000000,00000000,00004806,00000000,00000380,00000000,                                                                                                    
R255,VAN WYCK BLVD-MAIN STREET     ,00009551,00001015,00000102,00000259,00000002,00004146,00007688,00000000,00000000,00000000,00000021,00000163,00000332,00000002,00000826,00000235,00000147,00000000,00000106,00000000,00000000,00000000,00002973,00000000,00000111,00000000,                                                                                                    
R256,NASSAU AVE-MANHATTAN AVE      ,00022361,00001044,00000102,00000481,00000015,00011804,00020286,00000000,00000000,00000000,00000009,00000279,00000218,00000002,00002402,00000523,00000536,00000000,00000534,00000000,00000000,00000000,00001411,00000000,00000068,00000000,                                                                                                    
R257,EAST BROADWAY-MADISON ST      ,00029801,00004056,00000292,00001565,00000026,00013303,00025766,00000000,00000000,00000000,00000058,00000394,00000988,00000028,00002705,00000652,00000419,00000000,00000586,00000000,00000000,00000000,00004672,00000000,00000159,00000000,                                                                                                    
R258,4TH AVENUE-9TH STREET         ,00024323,00001912,00000184,00000502,00000019,00012290,00023388,00000000,00000000,00000000,00000019,00000438,00000460,00000006,00003310,00000848,00000717,00000000,00000404,00000000,00000000,00000000,00003743,00000000,00000158,00000000,                                                                                                    
R259,ROOSEVELT ISLAND              ,00012616,00001933,00000252,00000534,00000009,00006503,00018360,00000000,00000000,00000000,00000017,00000130,00000292,00000017,00001855,00000303,00000504,00000000,00000350,00000000,00000000,00000000,00001821,00000000,00000048,00000000,                                                                                                    
